meet_id,meet_name,meet_date,meet_country
13258,Viking Invitational,1/18/2014,USA
13259,Viking Invitational 2,2/5/2015,USA
13260,Viking Invitational Meet,1/28/2017,USA
13261,Viking Mini Meet,2/6/2019,USA
13262,Viking Open,5/20/2001,USA
13263,Viking Open,5/19/2002,USA
13264,Viking Open,5/3/2003,USA
13265,Viking Open,5/8/2004,USA
13266,Viking Solstice,10/8/2017,Australia
13267,Viking Yule Challenge,12/17/2017,Australia
13268,Virginia Beach Battle,7/16/2016,USA
13269,Virginia Fall Finale,9/22/2018,USA
13270,Virginia High School and Collegiate State Championships,1/19/2019,USA
13271,Virginia Holiday Havoc,12/15/2018,USA
13272,Virginia Last Chance Qualifier,9/10/2017,USA
13273,Virginia Military and First Responder State Championships,3/9/2019,USA
13274,Virginia Novice Open,2/23/2019,USA
13275,Virginia Open Powerllifting Meet,3/21/2015,USA
13276,Virginia Richmond Open,4/6/2019,USA
13277,Virginia State Championship,11/5/2016,USA
13278,Virginia State Championship,2/25/2017,USA
13279,Virginia State Championship,10/28/2017,USA
13280,Virginia State Championships,11/14/2015,USA
13281,Virginia State Championships,10/29/2016,USA
13282,Virginia State Championships,3/10/2018,USA
13283,Virginia State Games,6/30/1996,USA
13284,Virginia State Powerlifting Championships,8/29/2015,USA
13285,Virginia Summer Slam,7/14/2018,USA
13286,Virginia Winter Open,1/13/2018,USA
13287,Virginia Winter Open 2,1/26/2019,USA
13288,Virginia Winter Wrecker,10/20/2018,USA
13289,Virovitica Open,8/13/2011,Croatia
13290,Vista Rdige Quad Meet,1/18/2013,USA
13291,Vista Ridge Tri-Meet,1/16/2014,USA
13292,Vladimir Arabadji Powerlifting Memorial,4/3/2010,Ukraine
13293,Vladimir Arabadji Powerlifting Memorial,5/15/2011,Ukraine
13294,Voimanosto,1/11/2014,Finland
13295,Voimanosto,1/31/2015,Finland
13296,Voimanosto,4/25/2015,Finland
13297,Voimanosto,12/5/2015,Finland
13298,Voimanosto,1/9/2016,Finland
13299,Voimanosto,5/22/2016,Finland
13300,Voimanosto epävirallinen joukkue SM,12/15/2012,Finland
13301,Voimanosto jäsentenvälinen kilpailu,12/1/2015,Finland
13302,Voimanosto jäsentenväliset klassinen,5/20/2017,Finland
13303,Voimanosto jäsentenväliset varuste,5/20/2017,Finland
13304,Voimanosto kansalliset,12/13/2014,Finland
13305,Voimanosto klassinen,9/6/2014,Finland
13306,Voimanosto Rauman mestaruus,10/17/2015,Finland
13307,Voimanostokisa klassinen,10/13/2018,Finland
13308,Voimanoston Etelä-Suomen mestaruus,5/9/2015,Finland
13309,Voimanoston Etelä-Suomen mestaruus,5/7/2016,Finland
13310,Voimanoston Etelä-Suomen mestaruuskisa,5/10/2014,Finland
13311,Voimanoston joukkue SM-finaali,1/1/1977,Finland
13312,Voimanoston joukkue SM-finaali,1/1/1978,Finland
13313,Voimanoston joukkue SM-finaali,12/15/1985,Finland
13314,Voimanoston joukkue SM-finaali,12/13/1986,Finland
13315,Voimanoston joukkue SM-finaali,12/12/1987,Finland
13316,Voimanoston joukkue SM-finaali,12/17/1988,Finland
13317,Voimanoston joukkue SM-finaali,12/15/1990,Finland
13318,Voimanoston joukkue SM-finaali,12/14/1991,Finland
13319,Voimanoston joukkue SM-finaali,11/28/1992,Finland
13320,Voimanoston joukkue SM-finaali,11/20/1993,Finland
13321,Voimanoston joukkue SM-finaali,11/26/1994,Finland
13322,Voimanoston joukkue SM-finaali,12/2/1995,Finland
13323,Voimanoston joukkue SM-finaali,11/30/1996,Finland
13324,Voimanoston joukkue SM-finaali,11/21/1998,Finland
13325,Voimanoston joukkue SM-finaali,11/27/1999,Finland
13326,Voimanoston joukkue SM-finaali,10/26/2002,Finland
13327,Voimanoston joukkue SM-finaali,11/20/2004,Finland
13328,Voimanoston joukkue SM-finaali,10/22/2005,Finland
13329,Voimanoston joukkue SM-finaali,10/21/2006,Finland
13330,Voimanoston joukkue SM-finaali,11/15/2008,Finland
13331,Voimanoston joukkue SM-finaali,11/14/2009,Finland
13332,Voimanoston joukkue SM-finaali,11/20/2010,Finland
13333,Voimanoston joukkue SM-finaali,11/19/2011,Finland
13334,Voimanoston joukkue SM-finaali / 10-miehiset,1/24/1981,Finland
13335,Voimanoston joukkue SM-finaali / 10-miehiset,1/23/1983,Finland
13336,Voimanoston joukkue SM-finaali / 8-miehiset,12/18/1983,Finland
13337,Voimanoston joukkue SM-finaali / 8-miehiset,12/15/1984,Finland
13338,Voimanoston joukkue SM-finaali / A-sarja,1/25/1975,Finland
13339,Voimanoston joukkue SM-finaali / A-sarja,1/25/1976,Finland
13340,Voimanoston joukkue SM-finaali / A-sarja,1/5/1980,Finland
13341,Voimanoston nuorten ja avoimen luokan SM-kisat,1/26/2013,Finland
13342,Voimanoston nuorten ja avoimen luokan SM-kisat,3/8/2014,Finland
13343,Voimanoston nuorten SM-kisat,3/3/2001,Finland
13344,Voimanoston nuorten SM-kisat,3/21/2003,Finland
13345,Voimanoston nuorten SM-kisat,3/19/2004,Finland
13346,Voimanoston nuorten SM-kisat,3/6/2010,Finland
13347,Voimanoston nuorten SM-kisat,3/5/2011,Finland
13348,Voimanoston nuorten SM-kisat,2/18/2012,Finland
13349,Voimanoston SM-kisat,2/27/1999,Finland
13350,Voimanoston SM-kisat,2/21/2009,Finland
13351,Voimanoston SM-kisat,2/27/2010,Finland
13352,Voimanoston SM-kisat,2/26/2011,Finland
13353,Voimanoston SM-kisat,2/11/2012,Finland
13354,Voimanoston SM-kisat,3/9/2013,Finland
13355,Voimanoston SM-kisat - kaikki ikäluokat,2/28/2015,Finland
13356,Voimanoston SM-kisat - kaikki ikäluokat,2/5/2016,Finland
13357,Volga & Ural Powerlifting Championships,1/25/2007,Russia
13358,Volga Cup,4/20/2018,Russia
13359,Volga Open Cup,4/14/2017,Russia
13360,Volga Power 5,12/8/2017,Russia
13361,Volgograd Regional Championships,11/25/2018,Russia
13362,Vonarmót í kraftlyftingum,4/23/1983,Iceland
13363,Vormót LRA í kraftlyftingum,4/15/1982,Iceland
13364,Vormót LRA í kraftlyftingum,5/7/1983,Iceland
13365,Voronezhskaya Powerlifting Cup,5/23/2015,Russia
13366,Vortex Classic,3/24/2018,USA
13367,Vortex Classic,2/16/2019,USA
13368,VOSPORO Cup,9/5/2014,Russia
13369,VOSPORO Cup,9/4/2015,Russia
13370,Vosporo International Cup,9/6/2013,Ukraine
13371,VOSPORO Open Cup,9/18/2010,Ukraine
13372,VOSPORO Open Cup,9/16/2011,Ukraine
13373,W/BOP Powerlifting Classic Cup,10/13/2013,New Zealand
13374,WA Championships,5/5/1996,Australia
13375,WA Junior and Master State Powerlifting Championships,2/14/1993,Australia
13376,WA Junior and Masters State Powerlifting Championships,2/14/1993,Australia
13377,WA Local Comp,10/25/2003,Australia
13378,WA Novice & Qualifier,10/21/2001,Australia
13379,WA Novice Qualifier,2/27/2000,Australia
13380,WA Open,5/21/2011,Australia
13381,WA Open,4/29/2012,Australia
13382,WA Powerlifting State Titles,3/15/2014,Australia
13383,WA Qualifier,10/31/1999,Australia
13384,WA Qualifier,10/29/2000,Australia
13385,WA Qualifier,3/10/2002,Australia
13386,WA Qualifier,10/27/2002,Australia
13387,WA Qualifier,1/1/2004,Australia
13388,WA Qualifier,4/15/2007,Australia
13389,WA Qualifier,4/18/2009,Australia
13390,WA Qualifying,3/11/2001,Australia
13391,WA Qualifying,3/1/2003,Australia
13392,WA Qualifying Contest,3/1/1998,Australia
13393,WA State Championships,5/8/1994,Australia
13394,WA State Championships,5/7/2000,Australia
13395,WA State Championships,1/2/2004,Australia
13396,WA State Championships,3/24/2018,Australia
13397,WA State Powerlifting Championships,2/23/2013,USA
13398,WA State Powerlifting Championships,3/2/2019,Australia
13399,WA State Titles,5/5/2002,Australia
13400,WA State Titles,5/15/2005,Australia
13401,WA State Titles,2/7/2015,Australia
13402,WA State Titles,4/3/2016,Australia
13403,WA State Titles,4/29/2017,Australia
13404,WA States,5/27/2012,Australia
13405,WA States,4/29/2013,Australia
13406,WA States,5/25/2014,Australia
13407,WA States,10/1/2014,Australia
13408,WA States,6/14/2015,Australia
13409,WA States,5/29/2016,Australia
13410,WA Titles,5/3/2003,Australia
13411,Waco High Invitational,2/6/2010,USA
13412,Waikato 3 Lift Championship,5/17/2014,New Zealand
13413,Waikato Championship,12/6/1992,New Zealand
13414,Waikato Champs,4/11/2015,New Zealand
13415,Waikato Regional Powerlifting and Bench Press Champs,5/28/2016,New Zealand
13416,Waikato/BOP Icebreaker,2/15/2003,New Zealand
13417,Wairarapa Powerlifting Championships,1/1/2015,New Zealand
13418,Wakeland Invitational,2/4/2015,USA
13419,Wakeland Powerlifting Meet,2/26/2011,USA
13420,Wales and North West Qualifier,2/10/2018,Wales
13421,Wallace Competition,2/6/1993,Australia
13422,Waller Boys Invitational Meet,2/8/2018,USA
13423,Waller Boys Meet,2/16/2011,USA
13424,Waller Boys Meet,2/7/2019,USA
13425,Waller High Schools,2/7/2013,USA
13426,Waller ISD Invitational,2/19/2014,USA
13427,Waller Power Lifting Meet,2/10/2016,USA
13428,Waller Varsity Boys,2/15/2012,USA
13429,Waller Varsity Boys,2/11/2015,USA
13430,Waller Varsity Boys Meet,2/9/2017,USA
13431,War Eagle Invitational,1/28/2017,USA
13432,War Eagle Quad,1/24/2018,USA
13433,War Eagle Quad 2,2/8/2018,USA
13434,War of the Waitlist,12/1/2018,Canada
13435,Warren Boys Powerlifting Meet,2/6/2014,USA
13436,Warren Meet,2/2/2012,USA
13437,Warren Powerlifting Meet,1/24/2013,USA
13438,Warren Powerlifting Meet,2/3/2016,USA
13439,Warren Warrior Powerlifting Meet,1/24/2011,USA
13440,Warrior Classic,1/16/2010,USA
13441,Warrior Classic,1/8/2011,USA
13442,Warrior Classic,6/8/2013,USA
13443,Warrior Classic,2/18/2018,Australia
13444,Warrior Closed,9/15/2015,USA
13445,Warrior Collegiate Open,12/9/2017,USA
13446,Warrior Collegiate Open,12/8/2018,USA
13447,Wasatch Valley Champs,4/21/2018,USA
13448,Washington Open Championships,9/8/2018,USA
13449,Washington State Championship,2/20/2016,USA
13450,Washington State Championship,2/17/2018,USA
13451,Washington State Championship,2/16/2019,USA
13452,Washington State Championships,2/22/2014,USA
13453,Washington State Championships,2/21/2015,USA
13454,Washington State Championships,3/18/2017,USA
13455,Washington State Championships,5/12/2018,USA
13456,Washington State Fall Brawl Powerlifting,11/19/2016,USA
13457,Washington State Freedom Classic Powerlifting,6/9/2012,USA
13458,Washington State Junior & Collegiate Open,7/23/2016,USA
13459,Washington State Mammoth Open,12/5/2015,USA
13460,Washington State Northwest Iron Wars,10/15/2011,USA
13461,Washington State Open,6/4/2016,USA
13462,Washington State Open,5/13/2017,USA
13463,Washington State Pre-Spring Fling,2/18/2017,USA
13464,Washington State Summer Strength Wars,8/16/2014,USA
13465,Washington State Summer Strength Wars,8/15/2015,USA
13466,Washington State Summer Strength Wars,8/19/2017,USA
13467,Washington Summer Strength Wars,8/3/2013,USA
13468,Waskom Invitational,2/15/2018,USA
13469,Waskom Invitational,2/14/2019,USA
13470,Waxahachie Invitational Powelifting Meet,2/21/2019,USA
13471,WBOP 3 Lift Championships,4/9/2017,New Zealand
13472,WBOP 3-Lift Championships,5/15/2010,New Zealand
13473,WBOP 3-lift Championships,9/4/2016,New Zealand
13474,WBOP Championships,4/28/2007,New Zealand
13475,WBOP Championships,4/26/2008,New Zealand
13476,WBOP Championships,4/16/2011,New Zealand
13477,WBOP Championships,4/15/2012,New Zealand
13478,WBOP Championships,4/14/2014,New Zealand
13479,WBOP Championships,3/28/2015,New Zealand
13480,WBOP Classic Championships,9/22/2012,New Zealand
13481,WBOP Classic Cup,11/11/2014,New Zealand
13482,WBOP Classic Cup,11/14/2015,New Zealand
13483,WBOP Ice Breaker,2/15/2014,New Zealand
13484,WBOP Icebreaker,2/3/2018,New Zealand
13485,WBOP Novice Contest,11/10/2010,New Zealand
13486,WBOP Powerlifting Championships,4/20/2013,New Zealand
13487,WBOP Powerlifting Championships,4/21/2018,New Zealand
13488,WBOP Powerlifting Novice Comp,7/19/2014,New Zealand
13489,WBOP Powerlifting Novice Comp,6/20/2015,New Zealand
13490,WCPA Regional Championships,4/13/2019,New Zealand
13491,Weatherford Boys Invitational,2/21/2012,USA
13492,Weatherford Boys Power Lifting Invitational,1/31/2013,USA
13493,Weatherford District Invitational,2/22/2011,USA
13494,Weatherford Invitational,2/23/2010,USA
13495,Weatherford Invitational,1/14/2014,USA
13496,WEATHERFORD INVITATIONAL,1/18/2018,USA
13497,Weatherford Invitational,1/10/2019,USA
13498,Weatherford Invitational Power Lifitng Meet,1/29/2015,USA
13499,Weatherford Invitational Power Lifting Meet,2/11/2016,USA
13500,Weatherford Power Lifting Invitational,1/10/2017,USA
13501,WEHS 4th Annual Invitational,2/27/2010,USA
13502,Weimar Invitational,2/2/2012,USA
13503,Weimar Invitational Powerlifting Meet,1/31/2013,USA
13504,Weimar Wildcat Invitational,1/9/2016,USA
13505,Weimar Wildcat Invitational,1/14/2017,USA
13506,Wellington Champs,4/15/2018,New Zealand
13507,Wellington Novice 3-Lift Competition,6/1/2008,New Zealand
13508,Wellington Novice Competition,2/21/2004,New Zealand
13509,Wellington Novice Competition,7/17/2004,New Zealand
13510,Wellington Novice Competition,11/27/2004,New Zealand
13511,Welsh Championships,2/13/2005,UK
13512,Welsh Championships,3/5/2006,Wales
13513,Welsh Championships,2/18/2017,Wales
13514,Welsh Championships,4/14/2018,Wales
13515,Welsh Counties,8/21/2005,UK
13516,Welsh Cup,5/29/2005,Wales
13517,Welsh Cup,5/28/2006,Wales
13518,Welsh Cup Powerlifting and Bench Press Championships,2/15/2009,Wales
13519,Welsh Powerlifting and Bench Press Championships,2/20/2005,Wales
13520,Welsh Powerlifting and Bench Press Championships,5/10/2009,Wales
13521,Welsh Qualifier,4/24/2016,Wales
13522,Welsh Qualifier,2/18/2017,Wales
13523,Welsh Single Lifts Contest,11/26/2005,Wales
13524,Welsh Winter Cup,12/19/2018,Wales
13525,Weslaco East Invitational,1/23/2016,USA
13526,Weslaco East Invitational,2/10/2018,USA
13527,Weslaco East Invitational,1/19/2019,USA
13528,Weslaco East Sub Varsity Meet,1/12/2017,USA
13529,WESLACO EAST WILDCAT INVITATIONAL,1/31/2015,USA
13530,Weslaco High Boys Invitational Powerlifting Meet,2/10/2018,USA
13531,Weslaco High School Power Lifting Meet,1/25/2014,USA
13532,Weslaco High School Powerlifting Meet,2/9/2019,USA
13533,Weslaco Invitational,2/4/2017,USA
13534,Weslaco Powerlifting,2/14/2015,USA
13535,Weslaco Powerlifting Meet,2/20/2010,USA
13536,Weslaco Powerlifting Meet,2/6/2016,USA
13537,West Australian Championships,5/20/2001,Australia
13538,West Australian Open,7/27/2013,Australia
13539,West Australian State Championships,4/6/1993,Australia
13540,WEST BROOK INVITATIONAL,1/25/2010,USA
13541,WEST BROOK INVITATIONAL,1/30/2010,USA
13542,WEST BROOK INVITATIONAL,1/29/2011,USA
13543,West Brook Last Qualifier,2/27/2010,USA
13544,West Brook Last Qualifier,2/26/2011,USA
13545,West Brook Last Qualifier,2/25/2012,USA
13546,West Brook Last Qualifier,2/22/2014,USA
13547,West Brook Last Qualifier Meet,2/23/2013,USA
13548,West Brook Quad,1/19/2012,USA
13549,West Brook Quad,1/15/2016,USA
13550,West Brook Quad,2/3/2017,USA
13551,West Brook Quad,1/31/2019,USA
13552,West Brook Quad Meet,1/10/2013,USA
13553,West Brook Quad Meet,1/16/2014,USA
13554,West Brook Quad Meet,2/12/2015,USA
13555,West Coast Championship,11/6/2016,USA
13556,West Coast Classic,10/28/2018,Australia
13557,West Coast Jr & Masters,1/12/1980,USA
13558,West Coast Open,2/9/2013,USA
13559,West Coast Open,11/30/2013,USA
13560,West Coast Open Classic Raw Powerlifting,12/1/2012,USA
13561,West Coast Open Powerlifting Championship,2/18/2012,USA
13562,West Coast Raw,11/19/2011,USA
13563,West Coast Raw Championships,9/23/2017,USA
13564,West Coast Raw Powerlifting Championships,11/20/2010,USA
13565,West Coast Regional Powerlifting Championships,12/13/2014,USA
13566,West Coast Regionals,12/5/2015,USA
13567,West Georgia Open Powerlifting Championships,1/31/1981,USA
13568,West Hardin,2/17/2011,USA
13569,West Hardin,2/4/2016,USA
13570,West Hardin,1/30/2017,USA
13571,West Hardin Boys,1/21/2015,USA
13572,West Hardin meet,2/9/2012,USA
13573,West High School Powerlifting,2/18/2012,USA
13574,West Houston Powerlifting League 2 Final,2/13/2019,USA
13575,West Houston Powerlifting League Final,1/24/2019,USA
13576,West HS Invitational,2/16/2016,USA
13577,West HS Invitational,2/18/2017,USA
13578,West Invitational,2/21/2015,USA
13579,West Invitational,2/17/2018,USA
13580,West Midland Divisional,1/20/2019,UK
13581,West Midlands Development Championships,7/10/2016,England
13582,West Midlands Development Competition,7/5/2015,England
13583,West Midlands Development Competition,7/15/2018,England
13584,West Midlands Divisional,10/21/2012,England
13585,West Midlands Full Power and Bench Only Championships,12/2/2018,England
13586,West Midlands Juniors & Masters,4/7/2019,UK
13587,West Midlands Juniors and Masters Powerlifting Championships,4/15/2018,England
13588,West Midlands Masters Women & Juniors,2/22/2015,England
13589,West Midlands Powerlifting Championships,4/26/2009,England
13590,West Midlands Women - Masters & Juniors,4/3/2016,England
13591,West Monroe High School Nationals Qualifier,2/1/2019,USA
13592,West Orange- Stark,1/27/2010,USA
13593,West Orange-Stark Meet,1/12/2012,USA
13594,West Orange-Stark Meet,1/22/2015,USA
13595,West Orange-Stark Meet,1/21/2016,USA
13596,West Orange-Stark Meet,2/8/2018,USA
13597,West Orange-Stark Meet,1/31/2019,USA
13598,West Oso Invitational Boys,1/30/2015,USA
13599,West Powerlifting,2/19/2011,USA
13600,West Powerlifting Meet,2/19/2010,USA
13601,West Texas Classic,3/31/2018,USA
13602,West Texas Open,5/9/2015,USA
13603,West Texas State,5/3/2014,USA
13604,West Trojan Invitational,2/16/2019,USA
13605,West Trojans Invitational,2/16/2013,USA
13606,West Virginia Championships,4/8/1995,USA
13607,West Virginia Regional,11/9/2013,USA
13608,West Virginia Regional,10/4/2014,USA
13609,West Virginia State,4/27/2013,USA
13610,West Virginia State,4/26/2014,USA
13611,West Virginia State Championship,5/6/2017,USA
13612,West Virginia State Powerlifting Meet,5/2/2015,USA
13613,West Virginia State Powerlifting Meet,5/7/2016,USA
13614,Westbury,2/5/2014,USA
13615,Westbury Invitational,2/6/2015,USA
13616,Westchester Championships,5/14/2016,USA
13617,Westchester County Championships II,5/13/2017,USA
13618,Western Australia Open,10/6/2007,Australia
13619,Western Australia Open,6/20/2009,Australia
13620,Western Australia Open,4/17/2010,Australia
13621,Western Australia State Championships,5/14/1995,Australia
13622,Western Australian Powerlifting Championships,6/10/2017,Australia
13623,Western Australian Powerlifting Championships,6/9/2018,Australia
13624,Western Canadian Bash,6/6/2015,Canada
13625,Western Candadian Championships,6/4/2016,Canada
13626,Western Classic,1/13/2019,Australia
13627,Western European Championships,9/28/2012,Luxembourg
13628,Western European Championships,9/14/2017,Luxembourg
13629,Western European Championships,9/14/2018,Norway
13630,Western European Cup,7/23/2004,Norway
13631,Western European Cup,7/22/2005,Spain
13632,Western European Cup,9/20/2006,Luxembourg
13633,Western European Cup,9/22/2007,Belgium
13634,Western European Cup,9/19/2008,Denmark
13635,Western European Cup,9/18/2009,Norway
13636,Western European Powerlifting Championships,9/24/2010,Luxembourg
13637,Western European Powerlifting Championships,9/16/2011,Netherlands
13638,Western European Powerlifting Championships,9/13/2013,France
13639,Western European Powerlifting Championships,9/11/2014,Italy
13640,Western European Powerlifting Championships,9/11/2015,Spain
13641,Western European Powerlifting Championships,9/8/2016,Italy
13642,Western Hills Boys Qualifier,2/23/2012,USA
13643,Western Hills Invitational,1/24/2014,USA
13644,Western Hills Invitational Meet,1/31/2013,USA
13645,Western Hills Tri Meet,1/28/2016,USA
13646,Western Hills Tri-Meet,1/16/2019,USA
13647,Western Kentucky Powerlifting and Bench Press Championship,6/14/2014,USA
13648,Western Kentucky Powerlifting and Bench Press Championship,4/11/2015,USA
13649,Western Kentucky Powerlifting and Bench Press Championship,6/11/2016,USA
13650,Western Montana Classic,6/18/2016,USA
13651,Western Montana Classic,6/17/2017,USA
13652,Western Montana Classic,6/23/2018,USA
13653,Western NC Open,12/10/1982,USA
13654,Western New York Powerlifting Championships,5/9/2015,USA
13655,Western New York Powerlifting Championships,4/9/2016,USA
13656,Western New York Powerlifting Championships,5/13/2017,USA
13657,Western New York Powerlifting Championships,5/19/2018,USA
13658,Western NY Championships,3/19/2016,USA
13659,Western Pennsylvania Novice & National Qualifier,2/28/2015,USA
13660,Western Regional Powerlifting Championships,12/5/2015,USA
13661,Western Regional Powerlifting Championships,12/3/2016,USA
13662,Western Regionals,12/2/2017,USA
13663,Western Regionals,12/1/2018,USA
13664,Western Siberia Championship,2/23/2018,Russia
13665,Western States Nationals,11/8/2014,USA
13666,Western States Nationals,11/5/2016,USA
13667,Western Sydney Hardcore Challenge,4/17/2011,Australia
13668,Western Sydney Hardcore Challenge,7/15/2012,Australia
13669,Western USA Cup,2/19/2005,USA
13670,Western USA Cup and The Fit Expo Benchpress and Deadlift,2/19/2006,USA
13671,Western Warrior,2/16/2019,USA
13672,Western Warrior Challenge,2/23/2013,USA
13673,Western Warrior Challenge,2/17/2018,USA
13674,Western Warrior Powerlifting Challenge,2/22/2014,USA
13675,Western Warrior Powerlifting Challenge,2/21/2015,USA
13676,Western Warrior Powerlifting Challenge,2/20/2016,USA
13677,Western Warrior Powerlifting Challenge,2/18/2017,USA
13678,Western Wisconsin Open,10/31/2015,USA
13679,Western Wisconsin Open,10/29/2016,USA
13680,Western Wisconsin Open,9/30/2017,USA
13681,Western Wisconsin Open,10/6/2018,USA
13682,Westside Bar Benders Bash,1/19/2013,USA
13683,Westside Bar Benders Bash,2/22/2014,USA
13684,Westside Dual meet,2/18/2011,USA
13685,Westside Elite Invitational,2/8/1998,USA
13686,Westside Open,2/27/1999,USA
13687,WFHS Invitational-Boys,1/22/2011,USA
13688,WHG Summer Slam,7/7/2018,USA
13689,WHG Winter Open,1/19/2019,USA
13690,Whippany Athletic Club Fall Power Fest,9/10/2017,USA
13691,Whippany Athletic Club Fall Power Fest,8/26/2018,USA
13692,Whippany Athletic Club Spring Classic,3/20/2016,USA
13693,Whippany Athletic Club Spring Classic,3/19/2017,USA
13694,Whippany Athletic Club Spring Classic,3/18/2018,USA
13695,Whippany Athletic Club Spring Smash,3/24/2019,USA
13696,White Mountain Submaster & Masters Nationals,10/7/1989,USA
13697,White Nights,5/22/2012,Russia
13698,White Nights Tournament,5/16/2011,Russia
13699,White Oak Quad,1/14/2010,USA
13700,White Oak Quad Meet,1/13/2011,USA
13701,White Oak Quad Meet,1/11/2012,USA
13702,White Oak Tri Meet,2/4/2010,USA
13703,White Settlement Brewer Meet,1/24/2019,USA
13704,Whitehall H.S. Meet,2/21/2015,USA
13705,Whitehall High School Meet,2/22/2014,USA
13706,Whitehall/Indee High School Meet,2/4/2018,USA
13707,Whitehouse Invitational,2/14/2019,USA
13708,Whitesboro Boys Invitational,1/25/2014,USA
13709,Whitesboro Boys Invitational,2/9/2018,USA
13710,Whitesboro Boys Powerlifting Invitational,1/30/2016,USA
13711,Whitesboro Boys RK 1,1/24/2015,USA
13712,Whitesboro Inv Boys,1/19/2013,USA
13713,Whitesboro Invitational,2/9/2017,USA
13714,Whittier Open,11/15/1980,USA
13715,WHS BOYS MEET,1/21/2012,USA
13716,WHS PowerLifting Invitational,1/23/2019,USA
13717,WHS PowerLifting Invitational Jan 25,1/25/2018,USA
13718,WHSPA Raw State Championship,7/23/2016,USA
13719,WHSPA State Championship,3/11/2018,USA
13720,WHSPA State Championship,3/2/2019,USA
13721,WHSPA State Meet,3/14/2015,USA
13722,WHSPA State Meet,3/11/2016,USA
13723,Whyalla Challenge,5/31/2008,Australia
13724,WI State Championship,1/19/2019,USA
13725,WICHITA FALLS HIGH SCHOOL,1/21/2012,USA
13726,Wichita Falls Powerlifting Meet,1/26/2017,USA
13727,Wild Iron Spring Classic Powerlifting Championship,4/22/2012,USA
13728,Wild Iron Spring Classic Powerlifting Championship,4/7/2013,USA
13729,Wild West Challenge,10/25/2008,Australia
13730,Wild West Challenge,10/3/2009,Australia
13731,Wild West Challenge,10/2/2010,Australia
13732,Wild West Challenge,10/8/2011,Australia
13733,Wild West Shootout,10/16/2012,Australia
13734,Wild West Shootout,10/13/2013,Australia
13735,Wild West Shoot-Out,10/6/2018,Australia
13736,Wild West Shootout 6,10/7/2017,Australia
13737,Wild West Showdown,11/7/2015,USA
13738,Wildcat Championship,1/24/2015,USA
13739,Wildcat Classic,2/1/2014,USA
13740,wildcat invitational,1/10/2015,USA
13741,Wildcat Invitational,2/7/2015,USA
13742,Wildcat Invitational,1/9/2016,USA
13743,Wildcat Invitational,2/11/2016,USA
13744,Wildcat Invitational,2/9/2017,USA
13745,Wildcat Invitational 2,1/23/2016,USA
13746,Wildcat Invitational Powerlifting Meet,2/11/2012,USA
13747,Wildcat Powerlifting Invitational,2/20/2010,USA
13748,Wildcat Powerlifting Meet,2/23/2018,USA
13749,Wildkat Invitational,2/21/2015,USA
13750,Wildkat Invitational,2/18/2017,USA
13751,Wildkat Swoll Invitational,1/18/2013,USA
13752,Wildkat Swoll Invitational,1/18/2014,USA
13753,Willacy County Invitational Powerlifting Meet,2/24/2012,USA
13754,Wills Point,2/6/2010,USA
13755,Wills Point Invitational,2/9/2013,USA
13756,Wills Point Invitational,2/14/2015,USA
13757,Wills Point Invitational-Boys,2/5/2016,USA
13758,Wills Point Last Chance Meet,2/22/2014,USA
13759,WILLS POINT MEET,2/9/2017,USA
13760,Wills Point Powerlifting Meet,2/18/2012,USA
13761,Wiltshire and Gloucestershire Championships,7/21/2018,England
13762,Windy City Open,4/28/2007,USA
13763,Winnsboro Boys,2/9/2012,USA
13764,Winnsboro Boys Invitational,2/8/2018,USA
13765,Winnsboro Boys Meet,2/7/2013,USA
13766,Winnsboro Boys Meet,2/6/2014,USA
13767,Winnsboro High School,2/5/2015,USA
13768,Winnsboro High School Boys,2/4/2016,USA
13769,Winnsboro High School Boys Invitational,2/9/2017,USA
13770,Winter Bash,7/6/2014,Australia
13771,Winter Challenge,12/6/2014,USA
13772,Winter Challenge,12/5/2015,USA
13773,Winter Classic,1/1/2013,USA
13774,Winter Classic,2/22/2014,USA
13775,Winter Classic,2/28/2015,USA
13776,Winter Classic,1/30/2016,USA
13777,Winter Classic,2/27/2016,USA
13778,Winter Classic,1/21/2017,USA
13779,Winter Classic,7/9/2017,Australia
13780,Winter Classic,12/2/2017,Canada
13781,Winter Classic,2/10/2018,USA
13782,Winter Classic,11/24/2018,Canada
13783,Winter Classic,2/16/2019,USA
13784,Winter Classic and Northeast Collegiate Regional,2/16/2019,USA
13785,Winter Cup,6/5/2016,Australia
13786,Winter Games of Texas,1/17/2016,USA
13787,Winter Games of Texas,1/15/2017,USA
13788,Winter Games of Texas,1/14/2018,USA
13789,Winter Games of Texas,1/20/2019,USA
13790,Winter Iron Open,12/16/2017,USA
13791,Winter Iron Open,12/15/2018,USA
13792,Winter Nationals,12/15/2018,USA
13793,Winter Open,6/22/2002,Australia
13794,Winter Open,6/25/2005,Australia
13795,Winter Open,12/17/2016,USA
13796,Winter Open,2/4/2017,USA
13797,Winter Open,2/18/2018,USA
13798,Winter Open,8/4/2018,Australia
13799,Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships,1/26/2014,USA
13800,Winter Open Championship,2/6/2016,USA
13801,Winter Open Powerlifting Championships,2/25/2018,USA
13802,Winter Powerlifting Championship,2/23/2014,USA
13803,Winter Pure Fitness Open,12/17/2016,USA
